day	file	pop	resamp	time	lat	long	flow	bluk_red	salinity	temperature	event_rate	fluorescence	evt	opp	n	conc	fsc_small	fsc_perp	fsc_big	pe	chl_small	chl_big	fsc_small_sd	fsc_perp_sd	fsc_big_sd	pe_sd	chl_small_sd	chl_big_sd
2009_313	362	ultra	362	2009-11-09 18:11:39	48.23906	-122.55409	2474.755	17.915	NA	NA	2394	5.31	428544	21140	614	1.6878	31456	29538.9	0	1021.1	35796.2	21566.5	2444.9	2546.3	0	1326.4	2963.1	3271.1
2009_313	364.01	beads	363,364,365	2009-11-09 18:17:40	48.23906	-122.55409	2472.487	17.59	NA	NA	2332.346	5.31	416162.59	20575.71	370	0.3393	39027.5	37248.3	0	49794.5	28782.1	16248.4	3496.3	3576.2	0	5425	6643.7	5140.3
2009_313	363	ultra	363	2009-11-09 18:14:39	48.23906	-122.55409	2473.05	17.538	NA	NA	2332	5.31	417024	20558	548	1.5074	31432.5	29519.2	0	1061.3	35732.5	21462.7	2399.8	2415.9	0	1534.4	2977	3254.9
2009_313	365.5	nano	364,365,366,367	2009-11-09 18:22:09	48.23906	-122.55409	2472.088	17.662	NA	NA	2355.048	5.31	419462.17	20739.38	332	0.2284	44500.2	42274.5	0	3353.7	50960.5	34524.7	2289.9	2657.4	0	8433.1	2969.4	2396.6
2009_313	364	ultra	364	2009-11-09 18:17:39	48.23906	-122.55409	2473.05	17.515	NA	NA	2298	5.31	411648	20483	560	1.5096	31186.2	29224.7	0	1033.5	35648.9	21283.8	2315.6	2505.4	0	1391.8	2993.7	3273.3
2009_313	366.03	synecho	365,366,367	2009-11-09 18:23:44	48.23906	-122.55409	2471.594	17.724	NA	NA	2375.99	5.31	422306.83	20825.04	305	0.2798	22782.1	21235.8	0	21358.8	22977.5	12341	6593.9	6301.8	0	3846.8	3990.1	3828.3
2009_313	365	ultra	365	2009-11-09 18:20:39	48.23906	-122.55409	2471.344	17.721	NA	NA	2369	5.31	420096	20691	632	1.7397	31565.6	29705.3	0	952.2	35854	21609.4	2451.2	2526.4	0	556.1	3132.9	3257.6
2009_313	366.97	beads	366,367,368	2009-11-09 18:26:33	48.23906	-122.55409	2472.979	17.809	NA	NA	2409.598	5.31	429033.06	21091.42	346	0.3173	38429.2	36706.1	0	48850.8	27757.7	15595.6	3324	3450.2	0	5489.5	6629.7	5242.1
2009_313	366	ultra	366	2009-11-09 18:23:39	48.23906	-122.55409	2474.755	17.541	NA	NA	2366	5.31	421120	20938	608	1.6379	31770.2	29914.2	0	974.6	36254.9	21965.1	2385.6	2418.5	0	1388	3024.1	3070.7
2009_313	368.48	diatoms	367,368,369,370	2009-11-09 18:31:04	48.23906	-122.55409	2471.393	17.886	NA	NA	2422.271	5.31	433212.63	21090.09	361	0.2484	46185.4	44349.5	0	6790.3	57171.4	40980.9	2314.6	2544.1	0	14584.7	2875.1	2882.5
2009_313	367	ultra	367	2009-11-09 18:26:39	48.23906	-122.55409	2468.781	17.902	NA	NA	2392	5.31	425472	20839	651	1.7938	31739.7	29827.7	0	1054.3	36048.1	21486.6	2570.5	2619.6	0	2107.8	3091	3284.1
2009_313	368.9	synecho	368,369,370	2009-11-09 18:32:21	48.23906	-122.55409	2472.286	17.888	NA	NA	2433.691	5.31	435912	21182.48	304	0.2788	22469.7	20763.6	0	21420.6	23244.5	12525.1	6045.3	5754.9	0	3555.1	3591.9	3575.4
2009_313	370.02	nano	368,369,370,371,372	2009-11-09 18:35:42	48.23906	-122.55409	2471.85	17.749	NA	NA	2367.692	5.31	423084.14	20694.08	377	0.2075	44233.3	42030.1	0	4495.2	50943.9	34406.9	2359.9	2764.3	0	10525.9	2990.1	2316.6
2009_313	368	ultra	368	2009-11-09 18:29:39	48.23906	-122.55409	2473.903	18.036	NA	NA	2469	5.31	440064	21430	752	2.0678	31845.6	29900.4	0	1003.6	36117.1	21797.8	2525.6	2529.4	0	1227.8	3208.9	3406.3
2009_313	370.56	beads	369,370,371,372	2009-11-09 18:37:20	48.23906	-122.55409	2471.306	17.668	NA	NA	2338.822	5.31	418196.86	20489.5	405	0.2787	38026.3	36398.9	0	48694.8	27726.9	15415.5	3434.9	3451.3	0	5246	6464.9	5339.1
2009_313	369	ultra	369	2009-11-09 18:32:39	48.23906	-122.55409	2471.344	17.935	NA	NA	2452	5.31	440960	21310	730	2.0513	31862.5	29910	0	1023	36247.3	21814.4	2535.9	2565.4	0	857.5	3161.1	3479
2009_313	370	ultra	370	2009-11-09 18:35:39	48.23906	-122.55409	2471.344	17.626	NA	NA	2362	5.31	423680	20681	699	1.9241	31461.1	29463.7	0	1027.6	35962.5	21575.6	2432.6	2568.4	0	1656.9	3207.8	3429.6
2009_313	372.01	synecho	371,372,373	2009-11-09 18:41:40	48.23906	-122.55409	2471.353	17.45	NA	NA	2250.231	5.31	401581.13	19889.79	346	0.3111	21631.7	20108.2	0	20634.3	22460.8	12059.6	5395.7	5122.4	0	3538.8	3648.3	3576.6
2009_313	372.54	diatoms	371,372,373,374	2009-11-09 18:43:17	48.23906	-122.55409	2471.546	17.406	NA	NA	2226.017	5.31	397127.93	19844.12	363	0.2448	45606.2	43733.3	0	5694.5	56469.2	40345.7	1960.8	2281.9	0	13511.2	2650.5	2731.4
2009_313	371	ultra	371	2009-11-09 18:38:39	48.23906	-122.55409	2472.197	17.656	NA	NA	2338	5.31	415872	20229	649	1.7858	31495.4	29604	0	968.1	35867.6	21459.3	2219.8	2266.7	0	1277.9	2997.1	3163.1
2009_313	372	ultra	372	2009-11-09 18:41:40	48.23906	-122.55409	2470.49	17.512	NA	NA	2227	5.31	396672	19868	676	1.8242	31360.1	29452.7	0	1035.7	35952.1	21663.4	2286.8	2333.4	0	1959.8	2975	3233.8
2009_313	374.52	beads	373,374,375,376	2009-11-09 18:49:13	48.23906	-122.55409	2474.332	17.266	NA	NA	2154.172	5.31	385075.71	19561.78	401	0.2648	37631.7	35976.7	0	48033.9	26846.4	15000.4	3462.8	3509.5	0	5343	6501.3	5195.3
2009_313	374.68	nano	373,374,375,376,377	2009-11-09 18:49:42	48.23906	-122.55409	2473.416	17.201	NA	NA	2150.824	5.31	384580.19	19468.85	336	0.1776	44387.8	42216.5	0	3043.4	51256.1	34673.7	2188.2	2779.6	0	8584.4	2850.6	2258.7
2009_313	373	ultra	373	2009-11-09 18:44:40	48.23906	-122.55409	2471.344	17.187	NA	NA	2186	5.31	392192	19577	666	1.7966	31556.7	29626.5	0	950.3	36054	21570.5	2217.4	2286.1	0	1339.1	2988.2	3292.5
2009_313	375.29	synecho	374,375,376,377	2009-11-09 18:51:31	48.23906	-122.55409	2474.208	17.208	NA	NA	2138.28	5.31	381821.64	19436.16	325	0.2146	22176.3	20563.5	0	20334.8	22545.4	12151.8	6730.5	6528.6	0	3760.4	3589.4	3492.1
2009_313	374	ultra	374	2009-11-09 18:47:40	48.23906	-122.55409	2472.197	17.305	NA	NA	2165	5.31	385664	19751	662	1.7502	31608.4	29643	0	972.4	36129.1	21785.3	2184.9	2293.6	0	1317.4	3082.6	3307.7
2009_313	376.92	diatoms	375,376,377,378,379	2009-11-09 18:56:24	48.23906	-122.55409	2474.088	17.17	NA	NA	2118.617	5.31	378917.5	19223.34	355	0.1876	45356.2	43463.8	0	3824	56707	40600.8	1801	2085.8	0	10894.9	2262.3	2326.4
2009_313	375	ultra	375	2009-11-09 18:50:40	48.23906	-122.55409	2475.607	17.264	NA	NA	2147	5.31	382976	19588	556	1.4679	31659.5	29764.8	0	945.1	36256.7	21753.7	2189.4	2216.8	0	1380	3027.4	3336.8
2009_313	376	ultra	376	2009-11-09 18:53:40	48.23906	-122.55409	2478.16	17.293	NA	NA	2121	5.31	380032	19324	409	1.0787	31954.9	30054.2	0	1291.4	36512.2	22094.4	2179.7	2322.9	0	3072.3	3023.8	3156.9
2009_313	378.64	beads	377,378,379,380	2009-11-09 19:01:34	48.23906	-122.55409	2471.736	17.154	NA	NA	2110.067	5.31	378113.55	19215.41	330	0.2182	37337.7	35716.3	0	47488.5	26112.5	14284.8	3088.2	3170	0	4977.1	6134.4	5033
2009_313	377	ultra	377	2009-11-09 18:56:40	48.23906	-122.55409	2471.344	16.878	NA	NA	2102	5.31	375936	18843	424	1.1438	32275.4	30401.2	0	968.4	36593	22022.5	2133.4	2254.7	0	1462.8	3119.6	3450.6
2009_313	378	ultra	378	2009-11-09 18:59:40	48.23906	-122.55409	2470.49	17.143	NA	NA	2104	5.31	375552	18954	372	1.0038	32262.6	30301.2	0	918.8	36532.2	22043.4	2025.3	2089.1	0	568	2965.6	3221.6
2009_313	379	ultra	379	2009-11-09 19:02:40	48.23906	-122.55409	2474.755	17.261	NA	NA	2117	5.31	380032	19406	393	1.0379	32294.3	30365.5	0	1186.5	36659.2	22263.9	2100.4	2156.7	0	2743.5	3099.8	3087.3
2009_313	381.93	diatoms	380,381,382,383,384	2009-11-09 19:11:26	48.23906	-122.55409	2473.51	17.294	NA	NA	2132.622	5.31	382370.46	19481.85	312	0.1649	45414.1	43433.1	0	3564.4	56529.7	40498.8	1765.2	1973.7	0	9885.5	2290.8	2317.4
2009_313	380	ultra	380	2009-11-09 19:05:40	48.23906	-122.55409	2470.49	17.253	NA	NA	2115	5.31	380288	19541	364	0.963	32512.1	30578.8	0	927.9	36832.5	22444.1	2023.4	2133.7	0	542.7	3045.6	3191.6
2009_313	382.57	beads	381,382,383,384	2009-11-09 19:13:22	48.23906	-122.55409	2473.964	17.323	NA	NA	2137.667	5.31	382896.57	19466.23	390	0.2576	37148.8	35625.8	0	47390.1	26073.5	14330.7	3344.3	3428.6	0	5361.9	6570.4	5286.7
2009_313	381	ultra	381	2009-11-09 19:08:40	48.23906	-122.55409	2473.05	17.138	NA	NA	2111	5.31	380160	19222	391	1.0334	32205	30224.1	0	928.8	36344.8	22005.1	2134.6	2265.9	0	558.2	3127.8	3212.5
2009_313	382	ultra	382	2009-11-09 19:11:40	48.23906	-122.55409	2473.903	17.442	NA	NA	2123	5.31	381952	19597	349	0.922	32375	30384.8	0	972.5	36715.6	22107.1	2083.3	2159.7	0	2028.7	3056.6	3083.4
2009_313	383	ultra	383	2009-11-09 19:14:40	48.23906	-122.55409	2478.16	17.217	NA	NA	2172	5.31	386560	19621	326	0.8598	32361.8	30377	0	953.6	36629.9	22214.1	2154.2	2250.1	0	817.9	3145.8	3292.7
2009_313	384.52	ultra	384,385	2009-11-09 19:19:13	48.23906	-122.55409	2473.118	17.413	NA	NA	2161.164	5.31	385838.79	19517.5	621	0.8206	32465.3	30575.1	0	920.4	36952.9	22505.4	2129.4	2200.7	0	1295	3078	3213.5
2009_313	386.5	beads	385,386,387,388	2009-11-09 19:25:10	48.23906	-122.55409	2474.594	17.268	NA	NA	2179.97	5.31	389463.54	19398.58	367	0.2472	37203.3	35685.8	0	47440.7	26273.3	14386.6	3438.2	3459.2	0	5329.8	6628.4	5287.6
2009_313	387.07	diatoms	385,386,387,388,389	2009-11-09 19:26:52	48.23906	-122.55409	2475.176	17.254	NA	NA	2177.63	5.31	388514.48	19399.6	349	0.188	45365.5	43416.3	0	3169.2	56537.4	40367.3	1881.1	2083.8	0	9406.2	2448	2411.9
2009_313	386	ultra	386	2009-11-09 19:23:40	48.23906	-122.55409	2474.755	17.285	NA	NA	2206	5.31	393728	19456	314	0.8631	32607.1	30706.8	0	972	37200.8	22603.7	2149.3	2151.1	0	885	2915	3313.9
2009_313	387	ultra	387	2009-11-09 19:26:41	48.23906	-122.55409	2473.05	17.265	NA	NA	2165	5.31	387456	19269	339	0.9139	32350.1	30358.6	0	1019.8	36754.1	22162.5	2141.6	2184.3	0	1713.3	3101.8	3346.6
2009_313	388	ultra	388	2009-11-09 19:29:41	48.23906	-122.55409	2475.607	17.165	NA	NA	2168	5.31	387584	19271	354	0.9533	32615.5	30727.7	0	893.2	37108	22482.5	2207.7	2265.7	0	541.5	3263.6	3343.8
2009_313	391.1	beads	389,390,391,392,393	2009-11-09 19:38:59	48.23906	-122.55409	2475.489	17.117	NA	NA	2142.025	5.31	378961.45	19222.53	363	0.1917	36911.7	35529.6	0	47356.5	26248	14100.7	2883	2931.7	0	4991.9	6073.1	4887
2009_313	389	ultra	389	2009-11-09 19:32:41	48.23906	-122.55409	2477.309	17.211	NA	NA	2175	5.31	386048	19417	327	0.88	32633.4	30804.1	0	971.5	37353.1	22670.9	2162.6	2194	0	775.8	3132.3	3216.7
2009_313	392.02	diatoms	390,391,392,393,394	2009-11-09 19:41:45	48.23906	-122.55409	2475.408	17.1	NA	NA	2140.349	5.31	379063.13	19212.61	332	0.1753	45501.8	43589.3	0	3126.4	56504.9	40376.3	1541	1832.8	0	9010.7	2138.6	2158.9
2009_313	390	ultra	390	2009-11-09 19:35:41	48.23906	-122.55409	2477.309	16.998	NA	NA	2155	5.31	383488	19287	369	0.993	32428.1	30465.7	0	951.5	36952	22462.1	2262	2333.9	0	572.1	3116.2	3282
2009_313	391.54	ultra	391,392	2009-11-09 19:40:17	48.23906	-122.55409	2473.964	17.234	NA	NA	2105.27	5.31	377931.44	19267.13	638	0.8428	32155.5	30238.6	0	1045.5	36529.1	22101.9	2229.6	2262	0	2021.3	3165.4	3425.5
2009_313	393	ultra	393	2009-11-09 19:44:41	48.23906	-122.55409	2475.607	16.984	NA	NA	2181	5.31	370304	18907	338	0.8924	32137	30194.6	0	875.4	36442.7	22026.8	2308.5	2376.8	0	552.8	3177.5	3310.8
2009_313	395.81	beads	394,395,396,397,398	2009-11-09 19:53:06	48.23906	-122.55409	2476.402	17.133	NA	NA	2129.726	5.31	380880.99	19322.05	354	0.1869	37149.4	35797.9	0	47572.7	26416.4	14515.5	3366.5	3408.8	0	5398.5	6642.1	5405.9
2009_313	394	ultra	394	2009-11-09 19:47:41	48.23906	-122.55409	2476.458	17.073	NA	NA	2155	5.31	384896	19317	345	0.9287	32298	30423.5	0	918.5	36901.1	22151.3	2298.2	2423.4	0	526.2	3243.4	3286.7
2009_313	397.07	diatoms	395,396,397,398,399	2009-11-09 19:56:54	48.23906	-122.55409	2475.826	17.205	NA	NA	2137.773	5.31	382503.59	19439.1	375	0.198	45895	44012.2	0	3929.2	56905.1	40818.9	1671.7	1904	0	10984.6	2290.6	2358.3
2009_313	395	ultra	395	2009-11-09 19:50:41	48.23906	-122.55409	2475.607	17.061	NA	NA	2127	5.31	380544	19423	374	0.9874	32329.7	30587.4	0	1060.1	37078.8	22557.3	2183.8	2216.7	0	1770	3031.5	3173.9
2009_313	397.99	nano	396,397,398,399,400	2009-11-09 19:59:40	48.23906	-122.55409	2476.07	17.366	NA	NA	2186.711	5.31	390943.11	19657.08	325	0.175	44138.4	41954.4	0	3864.4	50871.5	34487.1	2507.8	2787.3	0	9679.8	2980.7	2403.3
2009_313	396	ultra	396	2009-11-09 19:53:41	48.23906	-122.55409	2475.607	17.29	NA	NA	2105	5.31	376448	19201	427	1.1273	32249.5	30390.2	0	953	36933.4	22323.1	2155.5	2245.7	0	1142.6	3100.6	3239.8
2009_313	397	ultra	397	2009-11-09 19:56:42	48.23906	-122.55409	2476.458	16.903	NA	NA	2086	5.31	374016	19133	443	1.1692	32057.1	30179.2	0	919	36803.6	22299	2174.3	2314.7	0	536.1	3003	3283.7
2009_313	398	ultra	398	2009-11-09 19:59:41	48.23906	-122.55409	2478.16	17.238	NA	NA	2165	5.31	387072	19562	421	1.1104	32312.9	30524.5	0	916.2	37339	22950.7	2148.1	2274.5	0	526.3	3057.2	3306.8
2009_313	401.01	beads	399,400,401,402,403	2009-11-09 20:08:43	48.23906	-122.55409	2474.937	18.116	NA	NA	2344.635	5.31	418217.41	20339.08	340	0.1869	37711.3	36141.5	0	47812.7	26503	14674.4	3864.5	3882.8	0	5898.6	7232	5462
2009_313	399	ultra	399	2009-11-09 20:02:42	48.23906	-122.55409	2473.05	17.553	NA	NA	2203	5.31	393856	19860	370	0.9974	32740.9	30910	0	968.8	37820.2	23337	2191.2	2245.3	0	740.2	3021.9	3074.3
2009_313	401.99	diatoms	400,401,402,403,404	2009-11-09 20:11:40	48.23906	-122.55409	2474.224	18.484	NA	NA	2465.488	5.31	439732.36	20767.43	330	0.1892	45590.6	43687.2	0	3549.3	56857	40675.1	2129.2	2490.1	0	9934.8	2637.5	2588.7
2009_313	400	ultra	400	2009-11-09 20:05:42	48.23906	-122.55409	2476.458	17.863	NA	NA	2377	5.31	423808	20544	388	1.088	32846.7	30918.1	0	994.5	37710.9	22959	2189.8	2334.3	0	569.5	3035.2	3291.9
2009_313	402.58	nano	401,402,403,404	2009-11-09 20:13:26	48.23906	-122.55409	2473.553	18.659	NA	NA	2494.021	5.31	444858.71	20842.95	242	0.1735	44433.2	42228	0	3424.6	51096.3	34594.4	2469.7	2769.6	0	8338.9	3064.4	2515.3
2009_313	401	ultra	401	2009-11-09 20:08:42	48.23906	-122.55409	2475.607	17.116	NA	NA	2235	5.31	398848	19741	361	0.992	32715.6	30759.4	0	1033.5	37374.1	22855.4	2181.9	2222.1	0	2304	3195	3409.3
2009_313	402.51	ultra	402,403	2009-11-09 20:13:14	48.23906	-122.55409	2474.319	19.079	NA	NA	2454.707	5.31	437363.79	20797.95	608	0.8532	32948	30998.3	0	1151.5	37450.9	22878.7	2503	2545	0	2129.4	3483.5	3518.6
2009_313	404	ultra	404	2009-11-09 20:17:42	48.23906	-122.55409	2470.49	19.246	NA	NA	2751	5.31	491776	21688	307	0.9414	32771.3	30799.4	0	1151.2	37268.4	22574.2	2471.4	2520.7	0	2034.4	3330.5	3552.4
2009_313	404	beads	404	2009-11-09 20:17:42	48.23906	-122.55409	2470.49	19.246	NA	NA	2751	5.31	491776	21688	81	0.2484	37762.8	36032.4	0	47501.1	26094.8	14638.4	2576.7	2613.5	0	4197.8	5264.6	4188.5
2009_313	404	synecho	404	2009-11-09 20:17:42	48.23906	-122.55409	2470.49	19.246	NA	NA	2751	5.31	491776	21688	53	0.1625	26514.1	24695.3	0	20972.7	24062.4	12526.8	7513.7	8162.1	0	4202.9	3689.5	2713.2
